,@publicID,preferredOriginID,author,region,originID,orig_time,mag,lat,lon,z,lat_e,lon_e,z_e,min_dis,phasecount,stationcount,mag_e,t_e
3555,texnet2022ulio,Origin/20221108163603.198997.48580,daniel,Western Texas,Origin/20221108163603.198997.48580,2022-10-18 19:32:30.123829+00:00,0.9510526364,31.68344879,-104.4299774,4.007408619,1.765268611,1.686362059,1.900911705,0.02723547816,14.0,7.0,0.3017745039,0.3443504429
3556,texnet2022vbwl,Origin/20221109180125.464152.48978,daniel,Western Texas,Origin/20221109180125.464152.48978,2022-10-27 20:43:48.316252+00:00,0.6373307794,31.89110184,-104.3236923,5.0,5.953137175,3.075713632,fixed,0.1832207292,8.0,4.0,0.1857648421,0.9415933885
3557,texnet2022vbwq,Origin/20221109180125.600216.49380,daniel,Western Texas,Origin/20221109180125.600216.49380,2022-10-27 20:49:22.217708+00:00,1.778120727,31.87140465,-104.5363464,5.0,3.982784418,3.962565733,fixed,0.1195216775,12.0,8.0,0.3401599103,0.7945908738
3558,texnet2022vbwx,Origin/20221109180127.616561.53405,daniel,Western Texas,Origin/20221109180127.616561.53405,2022-10-27 20:57:45.920176+00:00,0.9151842333,31.56307602,-104.0406952,3.559463739,1.906086962,2.486340687,2.29050637,0.03028768115,10.0,5.0,0.2761340554,0.4211537439
3559,texnet2022vbxc,Origin/20221109180127.896839.54133,daniel,Western Texas,Origin/20221109180127.896839.54133,2022-10-27 21:03:26.445177+00:00,0.8188905558,31.54280853,-104.1189728,5.0,4.866818532,4.292067845,fixed,0.178876847,9.0,5.0,0.05261316339,0.6425135892
3560,texnet2022vbxb,Origin/20221109180127.918933.54244,daniel,Western Texas,Origin/20221109180127.918933.54244,2022-10-27 21:02:35.147173+00:00,0.6697174037,31.68120575,-104.4514313,5.205224514,1.954656077,1.756061071,4.583863291,0.02993031591,12.0,6.0,0.2202388244,0.5049739624
3561,texnet2022vbyh,Origin/20221109180128.082431.54864,daniel,Western Texas,Origin/20221109180128.082431.54864,2022-10-27 21:40:08.934725+00:00,0.6622546832,31.70788002,-104.4963837,5.071597099,3.96650428,2.280287553,4.983418627,0.02927310765,7.0,4.0,1.087983319,0.168829942
3562,texnet2022vbyk,Origin/20221109180133.779123.64448,daniel,Western Texas,Origin/20221109180133.779123.64448,2022-10-27 21:42:51.277550+00:00,1.179327385,31.67587852,-104.4511108,13.17765331,2.167130482,2.509229313,4.831504454,0.02549768798,12.0,8.0,0.2766316969,0.5505827418
3563,texnet2022vbze,Origin/20221109180134.466907.66028,daniel,Western Texas,Origin/20221109180134.466907.66028,2022-10-27 22:06:14.474420+00:00,0.9072632857,31.53392982,-104.0329514,5.0,6.968201483,5.900773027,fixed,0.2160671502,7.0,5.0,0.1811443925,0.7505884885
3564,texnet2022vbzg,Origin/20221109180134.506509.66195,daniel,Western Texas,Origin/20221109180134.506509.66195,2022-10-27 22:08:42.181930+00:00,0.8032390298,31.67152023,-104.34375,4.522285461,2.817034647,1.510449175,1.951575679,0.06723068655,14.0,7.0,0.2227442541,0.09268815609
3565,texnet2022vbzi,Origin/20221109180134.793479.66917,daniel,Western Texas,Origin/20221109180134.793479.66917,2022-10-27 22:11:26.987268+00:00,0.5368683811,31.57071304,-104.4347687,24.6523056,21.79629886,9.133146647,22.90320953,0.08524628729,7.0,4.0,0.355803325,1.040666971
3566,texnet2022vbzq,Origin/20221109180137.557158.71371,daniel,Western Texas,Origin/20221109180137.557158.71371,2022-10-27 22:19:58.318769+00:00,0.9540538237,31.62092972,-104.1123581,1.446980953,2.128369745,2.440556786,2.273523598,0.09913611412,10.0,6.0,0.2278382135,0.4955507485
3567,texnet2022vcac,Origin/20221109180138.009443.72941,daniel,Western Texas,Origin/20221109180138.009443.72941,2022-10-27 22:34:19.064960+00:00,0.7126068429,31.67730713,-104.4783707,3.700956821,2.146082583,1.512105099,2.072630423,0.02096251212,13.0,8.0,0.2450708047,0.3411200079
3568,texnet2022vcaq,Origin/20221109180139.162802.75240,daniel,Western Texas,Origin/20221109180139.162802.75240,2022-10-27 22:50:18.983948+00:00,0.7444498441,31.71528625,-104.4676437,12.34663868,2.299888969,2.146299318,5.442490491,0.03779265657,10.0,6.0,0.3224175653,1.136834228
3569,texnet2022vcar,Origin/20221109180139.143745.75144,daniel,Western Texas,Origin/20221109180139.143745.75144,2022-10-27 22:51:51.626558+00:00,0.5276333126,31.67412376,-104.3775482,4.82720232,2.643530156,1.862855235,2.416048387,0.04977925494,9.0,5.0,0.151262373,0.09170359561
3570,texnet2022vcas,Origin/20221109180139.166632.75259,daniel,Western Texas,Origin/20221109180139.166632.75259,2022-10-27 22:52:54.756327+00:00,0.5668499551,31.61207771,-104.276741,5.0,5.970122015,4.140685574,fixed,0.06022531539,8.0,5.0,0.2121596554,0.8221651444
3571,texnet2022vcau,Origin/20221109180139.478991.76080,daniel,Western Texas,Origin/20221109180139.478991.76080,2022-10-27 22:55:09.204535+00:00,0.8319157742,31.74300003,-104.6235886,1.062551379,3.68214014,16.98536052,7.43788723,0.08470142633,11.0,6.0,0.3267952161,0.3329834534
3572,texnet2022vbjx,Origin/20221109175418.683368.47392,daniel,Western Texas,Origin/20221109175418.683368.47392,2022-10-27 14:23:52.066008+00:00,1.379699171,31.68270683,-104.2897568,39.5747261,4.22767836,2.489860189,5.064982053,0.02389679663,11.0,9.0,0.471034313,0.7997439081
3573,texnet2022vbkh,Origin/20221109175418.948989.48071,daniel,Western Texas,Origin/20221109175418.948989.48071,2022-10-27 14:35:12.925811+00:00,0.9338791673,31.58894539,-104.5348434,25.12910461,11.41504838,8.144143894,11.51037329,0.1103942394,10.0,6.0,0.5758522989,1.418762878
3574,texnet2022vbkq,Origin/20221109175424.108451.54295,daniel,Western Texas,Origin/20221109175424.108451.54295,2022-10-27 14:45:54.419449+00:00,0.7235773518,31.69740486,-104.0370407,4.703310966,1.597061233,1.853342416,1.748901772,0.03126296028,18.0,9.0,0.1356301913,0.4414645814
3575,texnet2022vbkv,Origin/20221109175424.16256.54641,daniel,Western Texas,Origin/20221109175424.16256.54641,2022-10-27 14:51:16.439452+00:00,0.4582435988,31.6309967,-104.3023605,3.669851065,10.53779268,3.137278734,4.636274668,0.05159223452,10.0,5.0,0.2111006661,0.1751410712
3576,texnet2022vbla,Origin/20221109175424.196965.54825,daniel,Western Texas,Origin/20221109175424.196965.54825,2022-10-27 14:56:48.424708+00:00,0.9281565701,31.62877846,-104.5560532,3.367091894,9.255129243,11.17281601,6.361392289,0.0616623126,13.0,7.0,0.3332140155,0.5967435841
3577,texnet2022vblb,Origin/20221109175424.255141.55047,daniel,Western Texas,Origin/20221109175424.255141.55047,2022-10-27 14:59:00.514208+00:00,0.8182363085,31.73303986,-104.4904938,3.16074419,4.030007578,2.089484353,2.993107826,0.02849971317,8.0,6.0,0.5301477787,0.3138524661
3578,texnet2022vblh,Origin/20221109175424.486117.55916,daniel,Western Texas,Origin/20221109175424.486117.55916,2022-10-27 15:06:00.478269+00:00,0.4297941242,31.70306778,-104.378479,7.90293169,3.583552213,1.827959493,6.429494973,0.04889133573,8.0,5.0,0.0708166381,0.8744341469
3579,texnet2022vblm,Origin/20221109175424.749989.56861,daniel,Western Texas,Origin/20221109175424.749989.56861,2022-10-27 15:11:41.345574+00:00,0.8037120167,31.51956367,-104.1576004,2.186092138,6.138686789,2.620107087,3.760163965,0.1771088988,11.0,6.0,0.1657709758,0.7830129814
3580,texnet2022vblp,Origin/20221109175424.787482.57027,daniel,Western Texas,Origin/20221109175424.787482.57027,2022-10-27 15:14:18.157274+00:00,0.7815716158,31.59507179,-104.2984161,2.030425072,10.59950087,4.46627184,4.721393779,0.0815051049,10.0,5.0,0.2550120196,0.1626692594
3581,texnet2022vblr,Origin/20221109175424.818076.57175,daniel,Western Texas,Origin/20221109175424.818076.57175,2022-10-27 15:17:24.536297+00:00,1.032746776,31.60540962,-104.2402954,5.0,4.931949248,3.548930241,fixed,0.0692756474,12.0,7.0,0.5314488479,1.22933969
3582,texnet2022vblv,Origin/20221109175424.993002.57728,daniel,Western Texas,Origin/20221109175424.993002.57728,2022-10-27 15:21:30.276922+00:00,0.692017946,31.68590355,-104.4037247,6.662485123,1.885474132,1.659983332,4.763299093,0.03821244836,13.0,6.0,0.3729089263,0.5684311087
3583,texnet2022vbma,Origin/20221109175425.482139.58634,daniel,Western Texas,Origin/20221109175425.482139.58634,2022-10-27 15:27:45.404061+00:00,0.2742015902,31.66621208,-104.5033798,4.977757931,7.069689847,4.998367043,3.063099238,0.05630258471,7.0,4.0,0.2090641195,0.06604512479
3584,texnet2022vbmb,Origin/20221109175425.509481.58736,daniel,Western Texas,Origin/20221109175425.509481.58736,2022-10-27 15:29:20.818007+00:00,0.3792118201,31.63510323,-104.4979553,9.494095802,10.7159025,5.16143575,10.42472816,0.06002705917,8.0,4.0,0.1570485691,0.1925869286
3585,texnet2022vbmk,Origin/20221109175425.741946.59681,daniel,Western Texas,Origin/20221109175425.741946.59681,2022-10-27 15:39:24.027171+00:00,1.295912914,31.7081871,-104.0339661,4.103043079,1.841392044,1.275974765,1.571724783,0.02417770401,21.0,11.0,0.3613286651,0.3077592633
3586,texnet2022vbmm,Origin/20221109175426.286518.61239,daniel,Western Texas,Origin/20221109175426.286518.61239,2022-10-27 15:41:44.101017+00:00,1.281708611,31.71015167,-104.0345917,3.722894669,1.61256219,1.18778396,1.610069125,0.02231113426,22.0,12.0,0.3643747813,0.3310074971
3587,texnet2022vbna,Origin/20221109175426.682563.63025,daniel,Western Texas,Origin/20221109175426.682563.63025,2022-10-27 15:58:17.245035+00:00,1.158724454,31.84220886,-103.9254913,1.578205585,7.858350076,4.576276074,4.553145133,0.1182467788,16.0,9.0,0.1699258518,1.1205979
3588,texnet2022vbnl,Origin/20221109175427.062962.64137,daniel,Western Texas,Origin/20221109175427.062962.64137,2022-10-27 16:10:34.155681+00:00,0.5631527032,31.59724426,-104.3403397,4.075412273,3.28640531,2.048573845,2.340466246,0.09783121943,11.0,7.0,0.1297511085,0.07078375688
3589,texnet2022vbom,Origin/20221109175427.705586.66051,daniel,Western Texas,Origin/20221109175427.705586.66051,2022-10-27 16:41:49.578678+00:00,0.9643398635,31.70834732,-104.4674377,4.841098309,2.166344496,1.855494706,2.23696749,0.04872986302,11.0,6.0,0.4183265909,0.1628015052
3590,texnet2022vboy,Origin/20221109175427.903589.66726,daniel,Western Texas,Origin/20221109175427.903589.66726,2022-10-27 16:56:13.046004+00:00,0.7360089214,31.68667984,-104.5170975,15.63846397,2.85588052,4.198874668,4.010940372,0.02274276875,11.0,6.0,0.3863775084,0.6657523182
3591,texnet2022vbpa,Origin/20221109175428.380731.67648,daniel,Western Texas,Origin/20221109175428.380731.67648,2022-10-27 16:58:46.953966+00:00,1.08407983,31.6101265,-104.1289368,5.74795866,1.951232665,1.458621387,4.277516317,0.09852005541,17.0,10.0,0.2662026533,0.6516834333
3592,texnet2022tytk,Origin/20221108101402.323092.48636,daniel,Western Texas,Origin/20221108101402.323092.48636,2022-10-11 22:15:26.315178+00:00,0.5970629464,31.61861038,-104.1483154,5.432844162,4.095020126,3.194897464,4.849605442,0.1126102805,13.0,7.0,0.1456776509,0.7369522783
3593,texnet2022tytl,Origin/20221108101406.143585.56702,daniel,Western Texas,Origin/20221108101406.143585.56702,2022-10-11 22:16:33.323555+00:00,0.4704830618,31.63967514,-104.2231598,4.000277519,2.472492809,1.876468147,2.330186175,0.04777069017,12.0,7.0,0.1888714228,0.326964118
3594,texnet2022tyto,Origin/20221108101406.209797.56896,daniel,Western Texas,Origin/20221108101406.209797.56896,2022-10-11 22:19:54.856122+00:00,1.039255139,31.50963974,-103.9930801,5.0,7.160559277,3.743042786,fixed,0.1028758287,9.0,5.0,0.1254094401,1.268101479
3595,texnet2022tytq,Origin/20221108101406.497879.57825,daniel,Western Texas,Origin/20221108101406.497879.57825,2022-10-11 22:21:41.082683+00:00,0.5947328076,31.64204407,-104.2075424,4.098305702,2.320741042,1.570785831,1.958044098,0.05711911619,15.0,8.0,0.1767055343,0.4816199888
3596,texnet2022tyts,Origin/20221108101406.69882.58486,daniel,Western Texas,Origin/20221108101406.69882.58486,2022-10-11 22:24:25.296441+00:00,0.3797027108,31.66072845,-104.2268066,1.657705784,2.808127586,2.226594731,2.401522066,0.03425237909,11.0,6.0,0.3281974194,0.600074424
3597,texnet2022tytv,Origin/20221108101412.978291.69873,daniel,Western Texas,Origin/20221108101412.978291.69873,2022-10-11 22:27:16.734258+00:00,1.227906314,31.60912132,-104.0917053,3.609555244,1.445685509,1.157313708,1.396525008,0.08064835519,29.0,16.0,0.1800343481,0.6544118851
3598,texnet2022tyua,Origin/20221108101413.365667.70979,daniel,Western Texas,Origin/20221108101413.365667.70979,2022-10-11 22:33:52.443598+00:00,0.4103228756,31.66363525,-104.2949677,4.181206226,4.292717715,1.555139064,2.208171071,0.02684848756,11.0,5.0,0.1647728349,0.2630207254
3599,texnet2022tyvd,Origin/20221108101418.271476.80848,daniel,Western Texas,Origin/20221108101418.271476.80848,2022-10-11 23:06:49.031829+00:00,0.8120487164,31.70993423,-104.1718903,10.98474979,1.990690559,1.41358164,4.164430756,0.05054934695,17.0,10.0,0.2239253734,1.035029709
3600,texnet2022tyve,Origin/20221108101422.217843.86716,daniel,Western Texas,Origin/20221108101422.217843.86716,2022-10-11 23:07:59.023935+00:00,0.6544042085,31.6556797,-104.1930466,3.689886093,2.134647237,1.346062113,1.819270806,0.0633007288,17.0,9.0,0.1689790093,0.3440287299
3601,texnet2022tyvh,Origin/20221108101423.656182.90063,daniel,Western Texas,Origin/20221108101423.656182.90063,2022-10-11 23:11:45.173550+00:00,1.52108411,31.69099045,-104.1474686,4.017127991,1.442659242,0.8796515124,1.295778109,0.06579826772,33.0,17.0,0.2782075766,0.3098085345
3602,texnet2022tyvn,Origin/20221108101427.136266.97215,daniel,Western Texas,Origin/20221108101427.136266.97215,2022-10-11 23:18:33.020406+00:00,0.7886257555,31.69478226,-104.1449051,2.949256659,1.958639736,1.153945895,1.690412692,0.06212531775,20.0,11.0,0.1575083532,0.5450484323
3603,texnet2022tyvp,Origin/20221108101428.045449.98828,daniel,Western Texas,Origin/20221108101428.045449.98828,2022-10-11 23:21:24.070536+00:00,0.3831879481,31.61699295,-104.2836761,4.871306419,13.658103,6.638033157,5.540918037,0.05677731335,10.0,5.0,0.235461782,0.4355793408
3604,texnet2022tyvu,Origin/20221108101428.154583.99052,daniel,Western Texas,Origin/20221108101428.154583.99052,2022-10-11 23:27:20.985420+00:00,0.5671996404,31.56941795,-104.073761,5.0,6.481765994,4.118200999,fixed,0.1522215605,7.0,4.0,0.09942549462,0.528231521
3605,texnet2022tyvx,Origin/20221108101428.236108.99340,daniel,Western Texas,Origin/20221108101428.236108.99340,2022-10-11 23:30:11.660455+00:00,1.031445741,31.53383636,-103.9777145,1.862011194,2.025806822,1.551791844,1.876810979,0.02362794615,17.0,10.0,0.3050109058,0.7411910175
3606,texnet2022tyvy,Origin/20221108101428.456401.99992,daniel,Western Texas,Origin/20221108101428.456401.99992,2022-10-11 23:32:12.165948+00:00,0.8129212149,31.6455555,-104.1887817,3.355420351,1.672743313,1.193127449,1.563242698,0.06992292404,23.0,12.0,0.1759786564,0.4551688694
3607,texnet2022tyvz,Origin/20221108101428.601621.100657,daniel,Western Texas,Origin/20221108101428.601621.100657,2022-10-11 23:33:24.740884+00:00,0.5080738851,31.6628685,-104.1588211,70.41430664,5.996738183,3.900544173,7.801533318,0.09087248147,9.0,6.0,0.06033575031,0.7452989398
3608,texnet2022tywh,Origin/20221108101428.74984.101181,daniel,Western Texas,Origin/20221108101428.74984.101181,2022-10-11 23:41:54.764503+00:00,0.7943195134,31.89817047,-104.4376144,5.0,4.519341546,3.711935002,fixed,0.1682062894,11.0,8.0,0.2703667376,0.734590033
3609,texnet2022tywj,Origin/20221108101428.810084.101337,daniel,Western Texas,Origin/20221108101428.810084.101337,2022-10-11 23:44:56.741622+00:00,0.3476505176,31.58314896,-104.3562698,0.715266943,4.749468523,2.422809839,2.532572177,0.09736254066,11.0,6.0,0.2792586861,1.030303147
3610,texnet2022tywm,Origin/20221108101430.619886.104702,daniel,Western Texas,Origin/20221108101430.619886.104702,2022-10-11 23:48:02.843632+00:00,0.5756970399,31.60698891,-104.2887955,6.591781616,14.99874822,6.606774939,14.7085335,0.06759183854,8.0,5.0,0.2932478447,0.4795108317
3611,texnet2022tywq,Origin/20221108101431.926147.106653,daniel,Western Texas,Origin/20221108101431.926147.106653,2022-10-11 23:52:25.931567+00:00,0.9499632846,31.73958015,-104.6461029,5.0,3.545616834,4.130421399,fixed,0.1024650931,16.0,9.0,0.2756249506,0.5322479464
3612,texnet2022tyws,Origin/20221108101433.064147.108525,daniel,Western Texas,Origin/20221108101433.064147.108525,2022-10-11 23:55:28.513950+00:00,0.7052423687,31.72314644,-104.5132446,4.758355618,1.912031505,2.141172798,2.299480077,0.01374683529,11.0,7.0,0.4111558312,0.1609155659
3613,texnet2022tywz,Origin/20221108101435.743362.112799,daniel,Western Texas,Origin/20221108101435.743362.112799,2022-10-12 00:03:02.479088+00:00,0.3369792768,31.67885017,-104.3258591,5.825874805,4.33515156,1.426837687,5.133374141,0.0524700135,11.0,5.0,0.149405322,0.1308230404
3614,texnet2022tyxe,Origin/20221108101436.106162.113861,daniel,Western Texas,Origin/20221108101436.106162.113861,2022-10-12 00:09:01.477109+00:00,0.6700354156,31.62815475,-104.1596069,2.639167547,1.731727848,1.53611636,1.824466403,0.09971176833,17.0,9.0,0.1780800807,0.4612643503
3615,texnet2022tyxn,Origin/20221108101436.246804.114404,daniel,Western Texas,Origin/20221108101436.246804.114404,2022-10-12 00:19:42.175337+00:00,0.4589072448,31.64154625,-104.3334961,11.58129406,5.791331476,1.968311624,6.024254097,0.06573819369,12.0,6.0,0.2541610944,0.8378393835
3616,texnet2022tyxo,Origin/20221108101437.71618.117393,daniel,Western Texas,Origin/20221108101437.71618.117393,2022-10-12 00:20:30.304229+00:00,0.4802244254,31.77793884,-104.3191223,3.980774641,1.688311346,1.611448785,1.723522427,0.05919459835,17.0,9.0,0.1621946877,0.1321909995
3617,texnet2022tyxr,Origin/20221108101441.335511.124518,daniel,Western Texas,Origin/20221108101441.335511.124518,2022-10-12 00:24:44.227702+00:00,0.2505414323,31.57024765,-104.362793,5.0,6.403149259,3.835941602,fixed,0.104067862,9.0,5.0,0.1161372425,0.5690812391
3618,texnet2022tyxt,Origin/20221108101441.970402.125973,daniel,Western Texas,Origin/20221108101441.970402.125973,2022-10-12 00:27:09.089212+00:00,0.3542931859,31.67627525,-104.4535675,9.689958572,2.431814361,1.854428998,4.934722312,0.02717297338,13.0,7.0,0.1335570368,0.7844101949
3619,texnet2022tyxx,Origin/20221108101443.27135.128516,daniel,Western Texas,Origin/20221108101443.27135.128516,2022-10-12 00:30:48.665867+00:00,0.6536142855,31.77193832,-104.3062439,5.0,5.396921389,2.317050889,fixed,0.04681401327,11.0,7.0,0.2957688591,1.149847748
3620,texnet2022tyxz,Origin/20221108101443.426774.128971,daniel,Western Texas,Origin/20221108101443.426774.128971,2022-10-12 00:33:29.690720+00:00,0.4778257548,31.54042435,-104.5779648,5.0,3.705327276,5.557013731,fixed,0.1437977254,11.0,6.0,0.2754741519,0.486417929
3621,texnet2022tyyc,Origin/20221108101443.784829.129775,daniel,Western Texas,Origin/20221108101443.784829.129775,2022-10-12 00:36:58.833288+00:00,0.3161965482,31.68126106,-104.1243744,2.614500284,4.64418443,4.226686599,2.885708313,0.1201959774,8.0,4.0,0.1697021992,0.963260156
3622,texnet2022tyye,Origin/20221108101444.604871.131270,daniel,Western Texas,Origin/20221108101444.604871.131270,2022-10-12 00:39:17.741814+00:00,0.5867612352,31.63228989,-104.3279419,2.46715951,5.485257417,3.86898238,3.153672781,0.09191679209,10.0,6.0,0.275352495,0.5487545625
3623,texnet2022tyyd,Origin/20221108101448.647803.139592,daniel,Western Texas,Origin/20221108101448.647803.139592,2022-10-12 00:37:38.150619+00:00,0.5077027519,31.63859177,-104.1986313,3.151540995,2.632453237,1.528555543,1.882441187,0.06541220099,16.0,8.0,0.09619785199,0.260836328
